"top_category","top_slug","subcategory","subcategory_slug","final_category","final_category_slug","collection_title","collection_handle","collection_url","browse_page_handle","browse_page_url","is_flat_category"
"AI Tools","ai-tools","Sports AI","sports-ai","Injury Prediction AI","injury-prediction-ai","Injury Prediction AI","injury-prediction-ai","/collections/injury-prediction-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Sports AI","sports-ai","Other","other","Sports AI - Other","sports-ai-other","/collections/sports-ai-other","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Sports AI","sports-ai","Performance Analytics AI","performance-analytics-ai","Performance Analytics AI","performance-analytics-ai","/collections/performance-analytics-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Supply Chain AI","supply-chain-ai","Demand Planning AI","demand-planning-ai","Demand Planning AI","demand-planning-ai","/collections/demand-planning-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Supply Chain AI","supply-chain-ai","Logistics Optimization AI","logistics-optimization-ai","Logistics Optimization AI","logistics-optimization-ai","/collections/logistics-optimization-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Supply Chain AI","supply-chain-ai","Other","other","Supply Chain AI - Other","supply-chain-ai-other","/collections/supply-chain-ai-other","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Supply Chain AI","supply-chain-ai","Warehouse Automation AI","warehouse-automation-ai","Warehouse Automation AI","warehouse-automation-ai","/collections/warehouse-automation-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Telecommunications AI","telecommunications-ai","5G Analytics AI","5g-analytics-ai","5G Analytics AI","5g-analytics-ai","/collections/5g-analytics-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Telecommunications AI","telecommunications-ai","Customer Churn Prediction AI","customer-churn-prediction-ai","Customer Churn Prediction AI","customer-churn-prediction-ai","/collections/customer-churn-prediction-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Telecommunications AI","telecommunications-ai","Network Optimization AI","network-optimization-ai","Network Optimization AI","network-optimization-ai","/collections/network-optimization-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Telecommunications AI","telecommunications-ai","Other","other","Telecommunications AI - Other","telecommunications-ai-other","/collections/telecommunications-ai-other","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Text AI","text-ai","AI Copywriting","ai-copywriting","AI Copywriting","ai-copywriting","/collections/ai-copywriting","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Text AI","text-ai","Email Writing AI","email-writing-ai","Email Writing AI","email-writing-ai","/collections/email-writing-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Text AI","text-ai","Long-Form Content AI","long-form-content-ai","Long-Form Content AI","long-form-content-ai","/collections/long-form-content-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Text AI","text-ai","Other","other","Text AI - Other","text-ai-other","/collections/text-ai-other","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Text AI","text-ai","Product Description AI","product-description-ai","Product Description AI","product-description-ai","/collections/product-description-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Text AI","text-ai","SEO Content AI","seo-content-ai","SEO Content AI","seo-content-ai","/collections/seo-content-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Transportation AI","transportation-ai","Autonomous Driving AI","autonomous-driving-ai","Autonomous Driving AI","autonomous-driving-ai","/collections/autonomous-driving-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Transportation AI","transportation-ai","Fleet Management AI","fleet-management-ai","Fleet Management AI","fleet-management-ai","/collections/fleet-management-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Transportation AI","transportation-ai","Other","other","Transportation AI - Other","transportation-ai-other","/collections/transportation-ai-other","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Transportation AI","transportation-ai","Traffic Management AI","traffic-management-ai","Traffic Management AI","traffic-management-ai","/collections/traffic-management-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Travel AI","travel-ai","Dynamic Pricing AI","dynamic-pricing-ai","Dynamic Pricing AI","dynamic-pricing-ai","/collections/dynamic-pricing-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Travel AI","travel-ai","Other","other","Travel AI - Other","travel-ai-other","/collections/travel-ai-other","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Travel AI","travel-ai","Travel Recommendation AI","travel-recommendation-ai","Travel Recommendation AI","travel-recommendation-ai","/collections/travel-recommendation-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Travel AI","travel-ai","Virtual Travel Assistants","virtual-travel-assistants","Virtual Travel Assistants","virtual-travel-assistants","/collections/virtual-travel-assistants","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Video AI","video-ai","Other","other","Video AI - Other","video-ai-other","/collections/video-ai-other","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Video AI","video-ai","Subtitle Generation AI","subtitle-generation-ai","Subtitle Generation AI","subtitle-generation-ai","/collections/subtitle-generation-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Video AI","video-ai","Video Editing AI","video-editing-ai","Video Editing AI","video-editing-ai","/collections/video-editing-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Video AI","video-ai","Video Enhancement AI","video-enhancement-ai","Video Enhancement AI","video-enhancement-ai","/collections/video-enhancement-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Video AI","video-ai","Video Generation AI","video-generation-ai","Video Generation AI","video-generation-ai","/collections/video-generation-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Virtual Reality AI","virtual-reality-ai","Immersive Learning AI","immersive-learning-ai","Immersive Learning AI","immersive-learning-ai","/collections/immersive-learning-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Virtual Reality AI","virtual-reality-ai","Other","other","Virtual Reality AI - Other","virtual-reality-ai-other","/collections/virtual-reality-ai-other","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Virtual Reality AI","virtual-reality-ai","VR Simulation AI","vr-simulation-ai","VR Simulation AI","vr-simulation-ai","/collections/vr-simulation-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Virtual Reality AI","virtual-reality-ai","VR Training AI","vr-training-ai","VR Training AI","vr-training-ai","/collections/vr-training-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Visual AI","visual-ai","Computer Vision AI","computer-vision-ai","Computer Vision AI","computer-vision-ai","/collections/computer-vision-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Visual AI","visual-ai","Facial Recognition AI","facial-recognition-ai","Facial Recognition AI","facial-recognition-ai","/collections/facial-recognition-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Visual AI","visual-ai","Image Enhancement AI","image-enhancement-ai","Image Enhancement AI","image-enhancement-ai","/collections/image-enhancement-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Visual AI","visual-ai","Object Detection AI","object-detection-ai","Object Detection AI","object-detection-ai","/collections/object-detection-ai","ai-tools","/pages/ai-tools","False"
"AI Tools","ai-tools","Visual AI","visual-ai","Other","other","Visual AI - Other","visual-ai-other","/collections/visual-ai-other","ai-tools","/pages/ai-tools","False"
"Cloud Services","cloud-services","Backup & Disaster Recovery","backup--disaster-recovery","Automated Backup","automated-backup","Automated Backup","automated-backup","/collections/automated-backup","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Backup & Disaster Recovery","backup--disaster-recovery","Cloud Backup","cloud-backup","Cloud Backup","cloud-backup","/collections/cloud-backup","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Backup & Disaster Recovery","backup--disaster-recovery","Disaster Recovery as a Service","disaster-recovery-as-a-service","Disaster Recovery as a Service","disaster-recovery-as-a-service","/collections/disaster-recovery-as-a-service","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Backup & Disaster Recovery","backup--disaster-recovery","Server Backup","server-backup","Server Backup","server-backup","/collections/server-backup","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Auto-Scaling Cloud","auto-scaling-cloud","Auto-Scaling Cloud","auto-scaling-cloud","/collections/auto-scaling-cloud","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Cloud Backup Solutions","cloud-backup-solutions","Cloud Backup Solutions","cloud-backup-solutions","/collections/cloud-backup-solutions","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Cloud Server Instances","cloud-server-instances","Cloud Server Instances","cloud-server-instances","/collections/cloud-server-instances","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Cloud Storage","cloud-storage","Cloud Storage","cloud-storage","/collections/cloud-storage","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Container Hosting","container-hosting","Container Hosting","container-hosting","/collections/container-hosting","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","High Availability Cloud","high-availability-cloud","High Availability Cloud","high-availability-cloud","/collections/high-availability-cloud","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Hybrid Cloud Hosting","hybrid-cloud-hosting","Hybrid Cloud Hosting","hybrid-cloud-hosting","/collections/hybrid-cloud-hosting","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Kubernetes Hosting","kubernetes-hosting","Kubernetes Hosting","kubernetes-hosting","/collections/kubernetes-hosting","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Managed Cloud Hosting","managed-cloud-hosting","Managed Cloud Hosting","managed-cloud-hosting","/collections/managed-cloud-hosting","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Private Cloud Hosting","private-cloud-hosting","Private Cloud Hosting","private-cloud-hosting","/collections/private-cloud-hosting","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Cloud Hosting","cloud-hosting","Public Cloud Hosting","public-cloud-hosting","Public Cloud Hosting","public-cloud-hosting","/collections/public-cloud-hosting","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Colocation Services","colocation-services","Data Center Colocation","data-center-colocation","Data Center Colocation","data-center-colocation","/collections/data-center-colocation","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Colocation Services","colocation-services","Disaster Recovery Colocation","disaster-recovery-colocation","Disaster Recovery Colocation","disaster-recovery-colocation","/collections/disaster-recovery-colocation","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Colocation Services","colocation-services","Full Rack Colocation","full-rack-colocation","Full Rack Colocation","full-rack-colocation","/collections/full-rack-colocation","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Colocation Services","colocation-services","High Power Density Colocation","high-power-density-colocation","High Power Density Colocation","high-power-density-colocation","/collections/high-power-density-colocation","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Colocation Services","colocation-services","Private Cage Colocation","private-cage-colocation","Private Cage Colocation","private-cage-colocation","/collections/private-cage-colocation","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Colocation Services","colocation-services","Single Rack Colocation","single-rack-colocation","Single Rack Colocation","single-rack-colocation","/collections/single-rack-colocation","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Colocation Services","colocation-services","Tier III Data Center","tier-iii-data-center","Tier III Data Center","tier-iii-data-center","/collections/tier-iii-data-center","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Colocation Services","colocation-services","Tier IV Data Center","tier-iv-data-center","Tier IV Data Center","tier-iv-data-center","/collections/tier-iv-data-center","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Dedicated Servers","dedicated-servers","Bare Metal Servers","bare-metal-servers","Bare Metal Servers","bare-metal-servers","/collections/bare-metal-servers","cloud-services","/pages/cloud-services","False"
"Cloud Services","cloud-services","Dedicated Servers","dedicated-servers","Custom Configuration Servers","custom-configuration-servers","Custom Configuration Servers","custom-configuration-servers","/collections/custom-configuration-servers","cloud-services","/pages/cloud-services","False"
