"product_id","graphql_id","title","handle","vendor","status","online_store_url","metafield_type","metafield_url","normalized_metafield_url","url_status","http_status","final_url","final_domain","redirect_count","official_website_assessment","landing_type","page_title","heading","failure_reason","notes"
"9096032256239","gid://shopify/Product/9096032256239","Bluehost Starter WordPress Shared Hosting","bluehost-starter-wordpress-hosting","Bluehost","ACTIVE","","url","https://www.bluehost.com/wordpress-hosting?clickid=492db05eN33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/wordpress-hosting?clickid=492db05eN33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/wordpress-hosting?clickid=492db05eN33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:3 | vendor_token_matches:1 | http_403"
"9096032420079","gid://shopify/Product/9096032420079","Bluehost eCommerce Essentials – WordPress Hosting Optimized for Online Selling","bluehost-ecommerce-essentials-wordpress-hosting","Bluehost","ACTIVE","","url","https://www.bluehost.com/wordpress-hosting?clickid=49379b6fN33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/wordpress-hosting?clickid=49379b6fN33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/wordpress-hosting?clickid=49379b6fN33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:3 | vendor_token_matches:1 | http_403"
"9096032583919","gid://shopify/Product/9096032583919","Bluehost Pro WordPress Hosting – High-Performance Managed Hosting for Growing Businesses","shared-hosting-bluehost-pro","Bluehost","ACTIVE","","url","https://www.bluehost.com/wordpress-hosting?clickid=49404e01N33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","https://www.bluehost.com/wordpress-hosting?clickid=49404e01N33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","unreachable","403","https://www.bluehost.com/wordpress-hosting?clickid=49404e01N33ee11f18148c1c1b8f191b0&irgwc=1&afsrc=1&pb=&irpid=6489317&utm_affiliate=&utm_affiliate_sys=IR&siteid=46095038&iradid=795082&channelid=P61C46097236S645N0B2A1D0E0000V100","bluehost.com","0","likely_official_website","unreachable","Cloudflare Captcha Page | Bluehost.com","","http_403","title_token_matches:4 | vendor_token_matches:1 | http_403"
"9096032649455","gid://shopify/Product/9096032649455","ChemiCloud Enterprise Shared Hosting","shared-hosting-chemicloud-enterprise","ChemiCloud","ACTIVE","","url","https://chemicloud.com/web-hosting","https://chemicloud.com/web-hosting","working","200","https://chemicloud.com/web-hosting","chemicloud.com","0","likely_official_website","product_page","Shared Hosting Starting at $2.95 A Month | ChemiCloud","Shared Hosting for Every Website","","title_token_matches:3 | vendor_token_matches:1"
"9096032714991","gid://shopify/Product/9096032714991","ChemiCloud Pro Shared Hosting","shared-hosting-chemicloud-pro","ChemiCloud","ACTIVE","","url","https://chemicloud.com/web-hosting","https://chemicloud.com/web-hosting","working","200","https://chemicloud.com/web-hosting","chemicloud.com","0","likely_official_website","product_page","Shared Hosting Starting at $2.95 A Month | ChemiCloud","Shared Hosting for Every Website","","title_token_matches:3 | vendor_token_matches:1"
"9096032780527","gid://shopify/Product/9096032780527","ChemiCloud Starter Shared Hosting","shared-hosting-chemicloud-starter","ChemiCloud","ACTIVE","","url","https://chemicloud.com/web-hosting","https://chemicloud.com/web-hosting","working","200","https://chemicloud.com/web-hosting","chemicloud.com","0","likely_official_website","product_page","Shared Hosting Starting at $2.95 A Month | ChemiCloud","Shared Hosting for Every Website","","title_token_matches:3 | vendor_token_matches:1"
"9096032846063","gid://shopify/Product/9096032846063","ChemiCloud Turbo Shared Hosting","shared-hosting-chemicloud-turbo","ChemiCloud","ACTIVE","","url","https://chemicloud.com/web-hosting","https://chemicloud.com/web-hosting","working","200","https://chemicloud.com/web-hosting","chemicloud.com","0","likely_official_website","product_page","Shared Hosting Starting at $2.95 A Month | ChemiCloud","Shared Hosting for Every Website","","title_token_matches:3 | vendor_token_matches:1"
"9096032944367","gid://shopify/Product/9096032944367","DreamHost Shared Starter Hosting","shared-hosting-dreamhost-starter","DreamHost","ACTIVE","","url","https://www.dreamhost.com/hosting","https://www.dreamhost.com/hosting","working","200","https://www.dreamhost.com/hosting/","dreamhost.com","1","likely_official_website","product_page","Choose Your Hosting Plan - Buy Web Hosting - DreamHost","Choose Your Hosting Plan","","redirected_1_time | title_token_matches:2 | vendor_token_matches:1"
"9096033009903","gid://shopify/Product/9096033009903","DreamHost Shared Unlimited Hosting","shared-hosting-dreamhost-unlimited","DreamHost","ACTIVE","","url","https://www.dreamhost.com/hosting","https://www.dreamhost.com/hosting","working","200","https://www.dreamhost.com/hosting/","dreamhost.com","1","likely_official_website","product_page","Choose Your Hosting Plan - Buy Web Hosting - DreamHost","Choose Your Hosting Plan","","redirected_1_time | title_token_matches:2 | vendor_token_matches:1"
"9096033075439","gid://shopify/Product/9096033075439","FastComet FastCloud Shared Hosting","shared-hosting-fastcomet-fastcloud","FastComet","ACTIVE","","url","https://www.fastcomet.com/pricing","https://www.fastcomet.com/pricing","working","200","https://www.fastcomet.com/pricing","fastcomet.com","0","likely_official_website","product_page","Plans and Pricing • Cloud Hosting — FastComet","Shared Cloud SSD Hosting Powered by cPanel","","title_token_matches:3 | vendor_token_matches:1"
"9096033140975","gid://shopify/Product/9096033140975","FastComet FastCloud Extra Shared Hosting","shared-hosting-fastcomet-fastcloud-extra","FastComet","ACTIVE","","url","https://www.fastcomet.com/pricing","https://www.fastcomet.com/pricing","working","200","https://www.fastcomet.com/pricing","fastcomet.com","0","likely_official_website","product_page","Plans and Pricing • Cloud Hosting — FastComet","Shared Cloud SSD Hosting Powered by cPanel","","title_token_matches:3 | vendor_token_matches:1"
"9096033206511","gid://shopify/Product/9096033206511","FastComet FastCloud Plus Shared Hosting","shared-hosting-fastcomet-fastcloud-plus","FastComet","ACTIVE","","url","https://www.fastcomet.com/pricing","https://www.fastcomet.com/pricing","working","200","https://www.fastcomet.com/pricing","fastcomet.com","0","likely_official_website","product_page","Plans and Pricing • Cloud Hosting — FastComet","Shared Cloud SSD Hosting Powered by cPanel","","title_token_matches:3 | vendor_token_matches:1"
"9096033272047","gid://shopify/Product/9096033272047","Flywheel Agency Shared Hosting","shared-hosting-flywheel-agency","Flywheel","ACTIVE","","url","https://getflywheel.com/pricing","https://getflywheel.com/pricing","working","200","https://getflywheel.com/pricing/","getflywheel.com","1","likely_official_website","product_page","Flywheel | WordPress Hosting Pricing and Plans","WordPress Hosting Pricing and Plans","","redirected_1_time | title_token_matches:2 | vendor_token_matches:1"
"9096033337583","gid://shopify/Product/9096033337583","Flywheel Freelance Shared Hosting","shared-hosting-flywheel-freelance","Flywheel","ACTIVE","","url","https://getflywheel.com/pricing","https://getflywheel.com/pricing","working","200","https://getflywheel.com/pricing/","getflywheel.com","1","likely_official_website","product_page","Flywheel | WordPress Hosting Pricing and Plans","WordPress Hosting Pricing and Plans","","redirected_1_time | title_token_matches:2 | vendor_token_matches:1"
"9096033403119","gid://shopify/Product/9096033403119","Flywheel Starter Shared Hosting","shared-hosting-flywheel-starter","Flywheel","ACTIVE","","url","https://getflywheel.com/pricing","https://getflywheel.com/pricing","working","200","https://getflywheel.com/pricing/","getflywheel.com","1","likely_official_website","product_page","Flywheel | WordPress Hosting Pricing and Plans","WordPress Hosting Pricing and Plans","","redirected_1_time | title_token_matches:2 | vendor_token_matches:1"
"9096033468655","gid://shopify/Product/9096033468655","GoDaddy Web Hosting Deluxe","shared-hosting-godaddy-deluxe","GoDaddy","ACTIVE","","url","https://www.godaddy.com/en-in/hosting/web-hosting","https://www.godaddy.com/en-in/hosting/web-hosting","unreachable","403","https://www.godaddy.com/en-in/hosting/web-hosting","godaddy.com","0","likely_official_website","unreachable","Access Denied","Access Denied","http_403","title_token_matches:3 | vendor_token_matches:1 | http_403"
"9096033632495","gid://shopify/Product/9096033632495","GoDaddy Web Hosting Ultimate","shared-hosting-godaddy-ultimate","GoDaddy","ACTIVE","","url","https://www.godaddy.com/en-in/hosting/web-hosting","https://www.godaddy.com/en-in/hosting/web-hosting","unreachable","403","https://www.godaddy.com/en-in/hosting/web-hosting","godaddy.com","0","likely_official_website","unreachable","Access Denied","Access Denied","http_403","title_token_matches:3 | vendor_token_matches:1 | http_403"
"9096033698031","gid://shopify/Product/9096033698031","GreenGeeks Lite Shared Hosting","shared-hosting-greengeeks-lite","GreenGeeks","ACTIVE","","url","https://www.greengeeks.com/web-hosting","https://www.greengeeks.com/web-hosting","working","200","https://www.greengeeks.com/web-hosting","greengeeks.com","0","likely_official_website","product_page","","","","title_token_matches:2 | vendor_token_matches:1"
"9096033763567","gid://shopify/Product/9096033763567","GreenGeeks Premium Shared Hosting","shared-hosting-greengeeks-premium","GreenGeeks","ACTIVE","","url","https://www.greengeeks.com/web-hosting","https://www.greengeeks.com/web-hosting","working","200","https://www.greengeeks.com/web-hosting","greengeeks.com","0","likely_official_website","product_page","","","","title_token_matches:2 | vendor_token_matches:1"
"9096033829103","gid://shopify/Product/9096033829103","GreenGeeks Pro Shared Hosting","shared-hosting-greengeeks-pro","GreenGeeks","ACTIVE","","url","https://www.greengeeks.com/web-hosting","https://www.greengeeks.com/web-hosting","working","200","https://www.greengeeks.com/web-hosting","greengeeks.com","0","likely_official_website","product_page","","","","title_token_matches:2 | vendor_token_matches:1"
"9096034156783","gid://shopify/Product/9096034156783","HostGator Baby Shared Hosting","shared-hosting-hostgator-baby","HostGator","ACTIVE","","url","https://www.hostgator.com/web-hosting","https://www.hostgator.com/web-hosting","unreachable","403","https://www.hostgator.com/web-hosting","hostgator.com","0","likely_official_website","unreachable","Hostgator.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9096034222319","gid://shopify/Product/9096034222319","HostGator Business Shared Hosting","shared-hosting-hostgator-business","HostGator","ACTIVE","","url","https://www.hostgator.com/web-hosting","https://www.hostgator.com/web-hosting","unreachable","403","https://www.hostgator.com/web-hosting","hostgator.com","0","likely_official_website","unreachable","Hostgator.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
"9096034287855","gid://shopify/Product/9096034287855","HostGator Hatchling Shared Hosting","shared-hosting-hostgator-hatchling","HostGator","ACTIVE","","url","https://www.hostgator.com/web-hosting","https://www.hostgator.com/web-hosting","unreachable","403","https://www.hostgator.com/web-hosting","hostgator.com","0","likely_official_website","unreachable","Hostgator.com","","http_403","title_token_matches:2 | vendor_token_matches:1 | http_403"
